"id","query","liked_post","has_messaged","username","post"
"3537","","True","False","Pillow"," Alpecin Caffeine Liquid Scalp Tonic – Reduces hair loss and energize hair and scalp, 200ml "
"3546","","False","True","Pillow"," Congratulation gift baskets - 9 Chocolate Gift Box - Ganesh gifts online "
"3562","","False","True","Pillow"," Natures Absolutes Apricot Carrier Oil, 220ml "
"3586","pagoda","False","False","Pillow","null"
"3598","reconsideration","False","False","Pillow","null"
"3600","compete","False","False","Pillow","null"
"3601","","False","True","Pillow"," Wagh Bakri Ginger Instant Tea Premix, 140g "
"3605","wolf","False","False","Pillow","null"
"3608","","False","True","Pillow"," Kerastase Discipline Bain Fluidealiste Smooth-in-Motion Shampoo for Unisex, 8.5 Ounce "
"3609","","True","False","Pillow"," Scottish Fine Soaps Au Lait Bath & Shower Gel 300ml 10.5oz "
"3611","yurt","False","False","Pillow","null"
"3622","paintwork","False","False","Pillow","null"
"3630","tights","False","False","Pillow","null"
"3635","","True","False","Pillow"," CHOCOCRAFT, holi gifts, 12 Chocolate Gift Box, best holi festival "
"3677","racer","False","False","Pillow","null"
"3680","culvert","False","False","Pillow","null"
"3681","choker","False","False","Pillow","null"
"3693","","True","False","Pillow"," Avon Planet Spa fully Nourishing Hand/ Elbow/ Foot Cream 75 ml "
"3704","rhyme","False","False","Pillow","null"
"3709","","True","False","Pillow"," shrinika 100PCS Women Men Disposable Shower Cap Non Woven Pleated Anti Dust Hat Bath Caps(Pink) "
"3737","","False","True","Pillow"," Chocholik Friendship Gift Box - I Love My Best Friend Chocolate Box for Friends - 12pc "
"3738","factor","False","False","Pillow","null"
"3746","","True","False","Pillow"," Talli White Detergent Powder, 1 kg "
"3751","excuse","False","False","Pillow","null"
"3758","","True","False","Pillow"," Avalon Organics Clarifying Conditioner "
"3807","","False","True","Pillow"," Best vitamin c serum for face "
"3810","downtown","False","False","Pillow","null"
"3819","grouper","False","False","Pillow","null"
"3820","","False","True","Pillow"," Dove Men Daily Care 3 Piece Gift Set "
"3825","bring","False","False","Pillow","null"
"3831","","True","False","Pillow"," Stockout NYX Professional Makeup Build Em Up Brow Powder - Blonde "
"3842","garlic","False","False","Pillow","null"
"3851","residue","False","False","Pillow","null"
"3853","","True","False","Pillow"," Head ans Shoulders Shampoo - Anti Dandruff Silky black, 180ml Bottle "
"3857","","True","False","Pillow"," Ellen Tracy Bronze For Womenby Ellen Tracy - Edp Spray 1 Oz "
"3859","paperwork","False","False","Pillow","null"
"3862","longboat","False","False","Pillow","null"
"3867","","False","True","Pillow"," CHOCOCRAFT, great valentines day ideas, 6 Chocolate Gift Box, chocolate gift for valentine day "
"3869","puffin","False","False","Pillow","null"
"3874","coordinator","False","False","Pillow","null"
"3885","","False","True","Pillow"," The Prakriti Studio Lemon Night Cream 40gm pack "
"3889","crinoline","False","False","Pillow","null"
"3893","baggie","False","False","Pillow","null"
"3895","","False","True","Pillow"," Shree Murli Kashmiri Garlic (lehsun) One Clove Snow Mountain Garlic ,250 Gram "
"3904","spicy","False","False","Pillow","null"
"3905","washer","False","False","Pillow","null"
"3909","","False","True","Pillow"," Pear & Black Currant Black Canyon Pear & Black Currant Body Lotion "
"3929","","True","False","Pillow"," My Beauty Diary Black Obsidian Moisturizing Black Mask "
"3932","wink","False","False","Pillow","null"
"3936","attack","False","False","Pillow","null"
"3960","vegetarian","False","False","Pillow","null"
"3970","creme brulee","False","False","Pillow","null"
"3991","","True","False","Pillow"," Onam gifts - 18 Chocolate Gift Box - Kerala gift items "
"3992","","True","False","Pillow"," Full Length 0.8 inches 1-Layer Shoe Insoles for Women Height Increase Taller Pad Cushion Black Lift Kit Foot Skin Care "
"3994","","False","True","Pillow"," CANUS GOATS MILK SOAP,ORCHD OIL, 5 OZ "
"4001","innocence","False","False","Pillow","null"
"4002","","False","True","Pillow"," Xplus Bath Loofah(Pack of 3) "
"4017","","False","True","Pillow"," Amrutva Extra Virgin Cold Pressed Groundnut Oil 1 Ltr "
"4022","","False","True","Pillow"," DISHA MEDICAL HALL Naturals Purifying and Exfoliating Neem Papaya Scrub, 50g,(Pack of 2) "
